dim_M,dim_N,dim_K,Numpy_failed (1),Numpy_time (s),CudaGlobalMemory_failed (1),CudaGlobalMemory_time (s),CudaSharedMemory_failed (1),CudaSharedMemory_time (s),CupyMatmul_failed (1),CupyMatmul_time (s),CupyDot_failed (1),CupyDot_time (s)
1024,1024,92,0,0.0006601810455322266,0,0.004723548889160156,0,0.005385637283325195,0,0.001432180404663086,0,0.001270294189453125
1024,1024,96,0,0.0006885528564453125,0,0.0042302608489990234,0,0.006055355072021484,0,0.0014255046844482422,0,0.0012755393981933594
1024,1024,100,0,0.0006926059722900391,0,0.004354238510131836,0,0.00538182258605957,0,0.0014488697052001953,0,0.0012781620025634766
1024,1024,104,0,0.0007178783416748047,0,0.004518032073974609,0,0.0059299468994140625,0,0.0015223026275634766,0,0.0013484954833984375
1024,1024,108,0,0.0007190704345703125,0,0.004568576812744141,0,0.005403041839599609,0,0.0014600753784179688,0,0.0012671947479248047
1024,1024,112,0,0.0007348060607910156,0,0.00470280647277832,0,0.0058896541595458984,0,0.0014846324920654297,0,0.0013382434844970703
1024,1024,116,0,0.0007364749908447266,0,0.004700899124145508,0,0.0054357051849365234,0,0.0014617443084716797,0,0.0013344287872314453
1024,1024,120,0,0.0007598400115966797,0,0.0056188106536865234,0,0.005461692810058594,0,0.0014951229095458984,0,0.0013210773468017578
1024,1024,124,0,0.0007703304290771484,0,0.005044460296630859,0,0.0054285526275634766,0,0.0014886856079101562,0,0.001329183578491211
1024,1024,128,0,0.0007727146148681641,0,0.005732297897338867,0,0.005379199981689453,0,0.0015757083892822266,0,0.0013849735260009766
1024,1024,132,0,0.0008661746978759766,0,0.005219221115112305,0,0.005409717559814453,0,0.0014998912811279297,0,0.0013370513916015625
1024,1024,136,0,0.0007925033569335938,0,0.005939006805419922,0,0.005421638488769531,0,0.0015277862548828125,0,0.0013675689697265625
1024,1024,140,0,0.0009067058563232422,0,0.00535130500793457,0,0.00623011589050293,0,0.0014946460723876953,0,0.0013725757598876953
