dim_M,dim_N,dim_K,Numpy_failed (1),Numpy_time (s),CudaGlobalMemory_failed (1),CudaGlobalMemory_time (s),CudaSharedMemory_failed (1),CudaSharedMemory_time (s),CupyMatmul_failed (1),CupyMatmul_time (s),CupyDot_failed (1),CupyDot_time (s)
820,1024,1024,0,0.0026552677154541016,0,0.022004365921020508,0,0.008413076400756836,0,0.0023670196533203125,0,0.0021986961364746094
824,1024,1024,0,0.002744436264038086,0,0.022017717361450195,0,0.006438493728637695,0,0.0024979114532470703,0,0.0023310184478759766
828,1024,1024,0,0.0028734207153320312,0,0.022247791290283203,0,0.008121728897094727,0,0.0024230480194091797,0,0.0022881031036376953
832,1024,1024,0,0.002859354019165039,0,0.022510051727294922,0,0.007453203201293945,0,0.0024983882904052734,0,0.0023818016052246094
836,1024,1024,0,0.0028867721557617188,0,0.024024248123168945,0,0.006498575210571289,0,0.0024390220642089844,0,0.0031206607818603516
840,1024,1024,0,0.002939462661743164,0,0.022637605667114258,0,0.006522417068481445,0,0.0033257007598876953,0,0.0023343563079833984
844,1024,1024,0,0.002997875213623047,0,0.024341106414794922,0,0.0065844058990478516,0,0.002491474151611328,0,0.002347230911254883
848,1024,1024,0,0.0029799938201904297,0,0.02283334732055664,0,0.0065267086029052734,0,0.0024538040161132812,0,0.002329587936401367
852,1024,1024,0,0.002905607223510742,0,0.02446436882019043,0,0.006640911102294922,0,0.0025284290313720703,0,0.0023407936096191406
856,1024,1024,0,0.0029811859130859375,0,0.023807287216186523,0,0.008141756057739258,0,0.002500295639038086,0,0.0023343563079833984
860,1024,1024,0,0.0029449462890625,0,0.023039817810058594,0,0.006537914276123047,0,0.00331878662109375,0,0.0023186206817626953
864,1024,1024,0,0.0031943321228027344,0,0.023328304290771484,0,0.008129358291625977,0,0.0024824142456054688,0,0.002339601516723633
868,1024,1024,0,0.002946138381958008,0,0.02330636978149414,0,0.006583213806152344,0,0.0024683475494384766,0,0.0022995471954345703
872,1024,1024,0,0.0030984878540039062,0,0.023444414138793945,0,0.008108377456665039,0,0.0024497509002685547,0,0.0022699832916259766
876,1024,1024,0,0.0029845237731933594,0,0.02354884147644043,0,0.006634235382080078,0,0.002538919448852539,0,0.002390146255493164
880,1024,1024,0,0.0030584335327148438,0,0.02510833740234375,0,0.0065877437591552734,0,0.0025124549865722656,0,0.002337932586669922
884,1024,1024,0,0.0030705928802490234,0,0.02378535270690918,0,0.00670170783996582,0,0.002548694610595703,0,0.0023965835571289062
888,1024,1024,0,0.003062009811401367,0,0.02542591094970703,0,0.006689310073852539,0,0.0025992393493652344,0,0.0024433135986328125
892,1024,1024,0,0.003160238265991211,0,0.02390289306640625,0,0.006715297698974609,0,0.003403186798095703,0,0.0024080276489257812
896,1024,1024,0,0.003156900405883789,0,0.025641441345214844,0,0.0067081451416015625,0,0.0025513172149658203,0,0.0024209022521972656
900,1024,1024,0,0.00328826904296875,0,0.024103879928588867,0,0.008345365524291992,0,0.0027632713317871094,0,0.0026204586029052734
904,1024,1024,0,0.0033533573150634766,0,0.024566173553466797,0,0.00677180290222168,0,0.003569364547729492,0,0.002568960189819336
908,1024,1024,0,0.0033881664276123047,0,0.024165630340576172,0,0.008164644241333008,0,0.002702474594116211,0,0.0025746822357177734
912,1024,1024,0,0.0034422874450683594,0,0.024406909942626953,0,0.00750732421875,0,0.002736806869506836,0,0.0034246444702148438
916,1024,1024,0,0.0034770965576171875,0,0.024501800537109375,0,0.00820159912109375,0,0.0026884078979492188,0,0.0025610923767089844
920,1024,1024,0,0.0035293102264404297,0,0.024621248245239258,0,0.007555484771728516,0,0.002729654312133789,0,0.0033724308013916016
924,1024,1024,0,0.0039441585540771484,0,0.02636098861694336,0,0.0075016021728515625,0,0.002750396728515625,0,0.002590656280517578
928,1024,1024,0,0.0034019947052001953,0,0.02486276626586914,0,0.006747245788574219,0,0.0027718544006347656,0,0.002605438232421875
932,1024,1024,0,0.0034008026123046875,0,0.027316808700561523,0,0.006746053695678711,0,0.002949953079223633,0,0.0025763511657714844
936,1024,1024,0,0.0034673213958740234,0,0.025034189224243164,0,0.0069408416748046875,0,0.0027773380279541016,0,0.0026383399963378906
940,1024,1024,0,0.0031900405883789062,0,0.02661299705505371,0,0.00757145881652832,0,0.0027120113372802734,0,0.002984762191772461
944,1024,1024,0,0.0031194686889648438,0,0.02521514892578125,0,0.00835871696472168,0,0.0028400421142578125,0,0.0026764869689941406
948,1024,1024,0,0.003154754638671875,0,0.02533721923828125,0,0.006754398345947266,0,0.0027430057525634766,0,0.002628803253173828
952,1024,1024,0,0.002968311309814453,0,0.026250600814819336,0,0.008697986602783203,0,0.002807140350341797,0,0.0026748180389404297
956,1024,1024,0,0.003004789352416992,0,0.025513648986816406,0,0.0067560672760009766,0,0.0027463436126708984,0,0.002604961395263672
960,1024,1024,0,0.0029599666595458984,0,0.026591777801513672,0,0.00835728645324707,0,0.002750873565673828,0,0.0026044845581054688
964,1024,1024,0,0.0029554367065429688,0,0.02565145492553711,0,0.006876230239868164,0,0.002750873565673828,0,0.0026323795318603516
968,1024,1024,0,0.003004312515258789,0,0.027953624725341797,0,0.006826162338256836,0,0.0035982131958007812,0,0.002710103988647461
972,1024,1024,0,0.0029621124267578125,0,0.025899171829223633,0,0.006952047348022461,0,0.0028526782989501953,0,0.0027017593383789062
976,1024,1024,0,0.0030498504638671875,0,0.027609586715698242,0,0.0069277286529541016,0,0.002771139144897461,0,0.0026504993438720703
980,1024,1024,0,0.0031180381774902344,0,0.0260927677154541,0,0.0071430206298828125,0,0.0028166770935058594,0,0.0026865005493164062
984,1024,1024,0,0.0032889842987060547,0,0.02857232093811035,0,0.006836414337158203,0,0.0036058425903320312,0,0.002610921859741211
988,1024,1024,0,0.0033233165740966797,0,0.026431560516357422,0,0.009244203567504883,0,0.0028657913208007812,0,0.0027043819427490234
992,1024,1024,0,0.0035247802734375,0,0.026578426361083984,0,0.006900310516357422,0,0.0028617382049560547,0,0.00269317626953125
996,1024,1024,0,0.0033118724822998047,0,0.026468276977539062,0,0.008451700210571289,0,0.003647327423095703,0,0.0027146339416503906
1000,1024,1024,0,0.0035839080810546875,0,0.02666330337524414,0,0.0070343017578125,0,0.0028290748596191406,0,0.002741575241088867
1004,1024,1024,0,0.0035407543182373047,0,0.027504920959472656,0,0.008486032485961914,0,0.002888917922973633,0,0.0026922225952148438
1008,1024,1024,0,0.003396749496459961,0,0.02694416046142578,0,0.007746458053588867,0,0.002815723419189453,0,0.0034732818603515625
1012,1024,1024,0,0.0034155845642089844,0,0.028564929962158203,0,0.0070209503173828125,0,0.002877950668334961,0,0.0027472972869873047
1016,1024,1024,0,0.003454446792602539,0,0.027086973190307617,0,0.00700068473815918,0,0.0032629966735839844,0,0.002755403518676758
1020,1024,1024,0,0.0034532546997070312,0,0.028759241104125977,0,0.007061004638671875,0,0.002870321273803711,0,0.0034415721893310547
1024,1024,1024,0,0.0033769607543945312,0,0.027234792709350586,0,0.007658958435058594,0,0.0028333663940429688,0,0.002684354782104492
1028,1024,1024,0,0.0034062862396240234,0,0.028881549835205078,0,0.007102489471435547,0,0.006493568420410156,0,0.0027344226837158203
1032,1024,1024,0,0.0034253597259521484,0,0.027366161346435547,0,0.009733200073242188,0,0.0030252933502197266,0,0.002736330032348633
1036,1024,1024,0,0.0042569637298583984,0,0.027518510818481445,0,0.007191896438598633,0,0.0030412673950195312,0,0.002770662307739258
1040,1024,1024,0,0.0033969879150390625,0,0.028466463088989258,0,0.009944438934326172,0,0.0030438899993896484,0,0.002780914306640625
1044,1024,1024,0,0.003696918487548828,0,0.027726411819458008,0,0.007101297378540039,0,0.003838062286376953,0,0.002742767333984375
1048,1024,1024,0,0.003637552261352539,0,0.027912616729736328,0,0.009975194931030273,0,0.003039121627807617,0,0.002796173095703125
1052,1024,1024,0,0.0037920475006103516,0,0.02800154685974121,0,0.0072019100189208984,0,0.0030417442321777344,0,0.0032689571380615234
1056,1024,1024,0,0.004160404205322266,0,0.029944181442260742,0,0.008025646209716797,0,0.0030596256256103516,0,0.002782106399536133
1060,1024,1024,0,0.0036890506744384766,0,0.02811574935913086,0,0.007261037826538086,0,0.003118276596069336,0,0.0028047561645507812
1064,1024,1024,0,0.0037064552307128906,0,0.031028032302856445,0,0.00722050666809082,0,0.0030481815338134766,0,0.002766132354736328
1068,1024,1024,0,0.0039479732513427734,0,0.02841472625732422,0,0.007307767868041992,0,0.0038836002349853516,0,0.002807140350341797
1072,1024,1024,0,0.003932952880859375,0,0.030653953552246094,0,0.008131980895996094,0,0.0030646324157714844,0,0.002812623977661133
1076,1024,1024,0,0.007318258285522461,0,0.02867865562438965,0,0.009258031845092773,0,0.0030982494354248047,0,0.0029010772705078125
1080,1024,1024,0,0.0041387081146240234,0,0.02866506576538086,0,0.007763385772705078,0,0.003177165985107422,0,0.0028591156005859375
1084,1024,1024,0,0.004161357879638672,0,0.028979778289794922,0,0.009334325790405273,0,0.003949403762817383,0,0.0028715133666992188
1088,1024,1024,0,0.01354074478149414,0,0.029254436492919922,0,0.007359743118286133,0,0.0031328201293945312,0,0.0028362274169921875
1092,1024,1024,0,0.0039005279541015625,0,0.0290071964263916,0,0.009395122528076172,0,0.006920576095581055,0,0.002785921096801758
1096,1024,1024,0,0.0039288997650146484,0,0.029077529907226562,0,0.007425546646118164,0,0.00379180908203125,0,0.0028269290924072266
1100,1024,1024,0,0.0038521289825439453,0,0.03176546096801758,0,0.007464408874511719,0,0.003938913345336914,0,0.002825498580932617
1104,1024,1024,0,0.003759145736694336,0,0.029312849044799805,0,0.007470130920410156,0,0.0039217472076416016,0,0.002852201461791992
1108,1024,1024,0,0.0037903785705566406,0,0.031394004821777344,0,0.007554292678833008,0,0.0039479732513427734,0,0.0028455257415771484
1112,1024,1024,0,0.00464177131652832,0,0.029420137405395508,0,0.007544040679931641,0,0.0031545162200927734,0,0.0028579235076904297
1116,1024,1024,0,0.0039174556732177734,0,0.03153586387634277,0,0.00745391845703125,0,0.0031397342681884766,0,0.002869129180908203
1120,1024,1024,0,0.006127357482910156,0,0.029741287231445312,0,0.009388923645019531,0,0.003167390823364258,0,0.0028884410858154297
1124,1024,1024,0,0.00565648078918457,0,0.029776334762573242,0,0.008262872695922852,0,0.0031435489654541016,0,0.002872467041015625
1128,1024,1024,0,0.005523681640625,0,0.029995203018188477,0,0.010104656219482422,0,0.003106355667114258,0,0.002881765365600586
1132,1024,1024,0,0.0036962032318115234,0,0.030040502548217773,0,0.007584810256958008,0,0.0031557083129882812,0,0.002856016159057617
1136,1024,1024,0,0.004114389419555664,0,0.030229806900024414,0,0.009664535522460938,0,0.003239870071411133,0,0.0029222965240478516
1140,1024,1024,0,0.0038521289825439453,0,0.03023076057434082,0,0.0077321529388427734,0,0.003215312957763672,0,0.002939462661743164
1144,1024,1024,0,0.003941535949707031,0,0.032250404357910156,0,0.007727861404418945,0,0.003229856491088867,0,0.002905607223510742
1148,1024,1024,0,0.004590034484863281,0,0.030384063720703125,0,0.0077610015869140625,0,0.0031991004943847656,0,0.0030205249786376953
1152,1024,1024,0,0.00776362419128418,0,0.03243660926818848,0,0.007813453674316406,0,0.003221273422241211,0,0.002932310104370117
1156,1024,1024,0,0.0054857730865478516,0,0.03057122230529785,0,0.007835626602172852,0,0.0033104419708251953,0,0.0029904842376708984
1160,1024,1024,0,0.004190683364868164,0,0.03319907188415527,0,0.007837057113647461,0,0.003209352493286133,0,0.002914905548095703
1164,1024,1024,0,0.004160881042480469,0,0.030781030654907227,0,0.009705543518066406,0,0.003283977508544922,0,0.003008604049682617
1168,1024,1024,0,0.004145145416259766,0,0.03087615966796875,0,0.007919549942016602,0,0.003241300582885742,0,0.002933502197265625
1172,1024,1024,0,0.004244565963745117,0,0.031026363372802734,0,0.010586261749267578,0,0.0032455921173095703,0,0.0029535293579101562
1176,1024,1024,0,0.004222869873046875,0,0.03188014030456543,0,0.00793313980102539,0,0.0032961368560791016,0,0.002971649169921875
1180,1024,1024,0,0.004145145416259766,0,0.0313417911529541,0,0.009929656982421875,0,0.003351926803588867,0,0.0038285255432128906
1184,1024,1024,0,0.0047016143798828125,0,0.031320810317993164,0,0.007988214492797852,0,0.003282308578491211,0,0.003775358200073242
1188,1024,1024,0,0.00455927848815918,0,0.033261775970458984,0,0.008770465850830078,0,0.0032644271850585938,0,0.0030007362365722656
1192,1024,1024,0,0.0041484832763671875,0,0.03154492378234863,0,0.00809168815612793,0,0.0035293102264404297,0,0.002980470657348633
1196,1024,1024,0,0.004156589508056641,0,0.03424572944641113,0,0.008101701736450195,0,0.003259420394897461,0,0.0030007362365722656
1200,1024,1024,0,0.00413203239440918,0,0.03176140785217285,0,0.00884699821472168,0,0.0032804012298583984,0,0.003008604049682617
1204,1024,1024,0,0.007903575897216797,0,0.03375077247619629,0,0.008179664611816406,0,0.0033168792724609375,0,0.0030362606048583984
1208,1024,1024,0,0.004633665084838867,0,0.03190946578979492,0,0.010030031204223633,0,0.0033278465270996094,0,0.0031468868255615234
1212,1024,1024,0,0.014737606048583984,0,0.03201770782470703,0,0.008136510848999023,0,0.003307342529296875,0,0.0036745071411132812
1216,1024,1024,0,0.0044400691986083984,0,0.03219461441040039,0,0.010096073150634766,0,0.00328826904296875,0,0.003010272979736328
1220,1024,1024,0,0.00514984130859375,0,0.032257080078125,0,0.008248329162597656,0,0.004088640213012695,0,0.003033876419067383
1224,1024,1024,0,0.14003968238830566,0,0.03210902214050293,0,0.009908914566040039,0,0.0032143592834472656,0,0.002965211868286133
1228,1024,1024,0,0.004666805267333984,0,0.03256726264953613,0,0.008147716522216797,0,0.0033032894134521484,0,0.0030488967895507812
1232,1024,1024,0,0.004609584808349609,0,0.034441471099853516,0,0.008222103118896484,0,0.003381490707397461,0,0.0030934810638427734
1236,1024,1024,0,0.004669904708862305,0,0.03330731391906738,0,0.008312463760375977,0,0.003371000289916992,0,0.003113985061645508
1240,1024,1024,0,0.004787921905517578,0,0.03461623191833496,0,0.008261680603027344,0,0.003398418426513672,0,0.003062725067138672
1244,1024,1024,0,0.007753133773803711,0,0.03276324272155762,0,0.008230924606323242,0,0.003414154052734375,0,0.0030815601348876953
1248,1024,1024,0,0.00461125373840332,0,0.03491950035095215,0,0.008324384689331055,0,0.003337860107421875,0,0.0030715465545654297
1252,1024,1024,0,0.007220745086669922,0,0.03302121162414551,0,0.01019906997680664,0,0.0034329891204833984,0,0.0031142234802246094
1256,1024,1024,0,0.00616908073425293,0,0.033016204833984375,0,0.008230447769165039,0,0.003317594528198242,0,0.003025531768798828
1260,1024,1024,0,0.004449129104614258,0,0.03320908546447754,0,0.010283708572387695,0,0.003374338150024414,0,0.0031125545501708984
1264,1024,1024,0,0.004220247268676758,0,0.033812761306762695,0,0.008251428604125977,0,0.0033330917358398438,0,0.003053903579711914
1268,1024,1024,0,0.004153251647949219,0,0.033333539962768555,0,0.010350704193115234,0,0.0033941268920898438,0,0.003131389617919922
1272,1024,1024,0,0.005318164825439453,0,0.03347921371459961,0,0.008359909057617188,0,0.003399372100830078,0,0.003113269805908203
1276,1024,1024,0,0.004071235656738281,0,0.03561115264892578,0,0.008480072021484375,0,0.003394603729248047,0,0.003108978271484375
1280,1024,1024,0,0.003842592239379883,0,0.034004926681518555,0,0.008449792861938477,0,0.003446340560913086,0,0.003159761428833008
1284,1024,1024,0,0.004106998443603516,0,0.03585481643676758,0,0.00861811637878418,0,0.003408670425415039,0,0.0031061172485351562
1288,1024,1024,0,0.004109621047973633,0,0.03381657600402832,0,0.008517980575561523,0,0.0034139156341552734,0,0.0031425952911376953
1292,1024,1024,0,0.004082441329956055,0,0.03592705726623535,0,0.008610248565673828,0,0.003445863723754883,0,0.0031554698944091797
1296,1024,1024,0,0.0041751861572265625,0,0.034096717834472656,0,0.011275768280029297,0,0.0034482479095458984,0,0.0031659603118896484
1300,1024,1024,0,0.004195690155029297,0,0.03413796424865723,0,0.008677244186401367,0,0.003450155258178711,0,0.0031588077545166016
1304,1024,1024,0,0.004650115966796875,0,0.03438401222229004,0,0.010656356811523438,0,0.003438711166381836,0,0.003156423568725586
1308,1024,1024,0,0.004256725311279297,0,0.0344538688659668,0,0.008675098419189453,0,0.003480195999145508,0,0.003183603286743164
1312,1024,1024,0,0.004446506500244141,0,0.03465008735656738,0,0.010613441467285156,0,0.003457784652709961,0,0.0031728744506835938
1316,1024,1024,0,0.0045166015625,0,0.034563302993774414,0,0.008707761764526367,0,0.003389120101928711,0,0.003122568130493164
1320,1024,1024,0,0.00446009635925293,0,0.03664350509643555,0,0.008730888366699219,0,0.0034475326538085938,0,0.003228902816772461
1324,1024,1024,0,0.004523038864135742,0,0.03480219841003418,0,0.008710384368896484,0,0.0035092830657958984,0,0.0032126903533935547
1328,1024,1024,0,0.019403934478759766,0,0.03694295883178711,0,0.00864100456237793,0,0.003719329833984375,0,0.003143310546875
1332,1024,1024,0,0.0045015811920166016,0,0.03496956825256348,0,0.008786439895629883,0,0.003416776657104492,0,0.0031671524047851562
1336,1024,1024,0,0.004578590393066406,0,0.03704190254211426,0,0.009342432022094727,0,0.003755331039428711,0,0.003162860870361328
1340,1024,1024,0,0.00455021858215332,0,0.0352323055267334,0,0.010652303695678711,0,0.0034720897674560547,0,0.003203868865966797
1344,1024,1024,0,0.010655403137207031,0,0.03532099723815918,0,0.00883173942565918,0,0.0034685134887695312,0,0.003200531005859375
1348,1024,1024,0,0.014500617980957031,0,0.035399675369262695,0,0.011652231216430664,0,0.003472566604614258,0,0.0032091140747070312
1352,1024,1024,0,0.005947589874267578,0,0.03552651405334473,0,0.008862018585205078,0,0.0035257339477539062,0,0.0032165050506591797
1356,1024,1024,0,0.0067708492279052734,0,0.03561592102050781,0,0.010856151580810547,0,0.0035247802734375,0,0.0031616687774658203
1360,1024,1024,0,0.004580259323120117,0,0.03558635711669922,0,0.009157180786132812,0,0.0034995079040527344,0,0.0031976699829101562
1364,1024,1024,0,0.004658937454223633,0,0.037680864334106445,0,0.008997917175292969,0,0.0035033226013183594,0,0.0032355785369873047
1368,1024,1024,0,0.004671335220336914,0,0.035869598388671875,0,0.009111881256103516,0,0.0035774707794189453,0,0.003253936767578125
1372,1024,1024,0,0.004789829254150391,0,0.038132429122924805,0,0.009035825729370117,0,0.003541231155395508,0,0.0033059120178222656
1376,1024,1024,0,0.0077800750732421875,0,0.03619956970214844,0,0.009043455123901367,0,0.0035142898559570312,0,0.003216981887817383
1380,1024,1024,0,0.0049915313720703125,0,0.03841519355773926,0,0.009845733642578125,0,0.004275798797607422,0,0.0032033920288085938
1384,1024,1024,0,0.004893302917480469,0,0.03636765480041504,0,0.010925531387329102,0,0.0035200119018554688,0,0.003514528274536133
1388,1024,1024,0,0.0049610137939453125,0,0.03642868995666504,0,0.009088754653930664,0,0.003545999526977539,0,0.0031893253326416016
1392,1024,1024,0,0.004992485046386719,0,0.03741049766540527,0,0.011025428771972656,0,0.0044002532958984375,0,0.003242015838623047
1396,1024,1024,0,0.005012989044189453,0,0.03657221794128418,0,0.009151935577392578,0,0.0035572052001953125,0,0.0032587051391601562
1400,1024,1024,0,0.00511479377746582,0,0.03679084777832031,0,0.0110931396484375,0,0.003549337387084961,0,0.0031974315643310547
1404,1024,1024,0,0.005308389663696289,0,0.03766965866088867,0,0.009154081344604492,0,0.004355669021606445,0,0.003254413604736328
1408,1024,1024,0,0.004934787750244141,0,0.03888845443725586,0,0.010012388229370117,0,0.0035572052001953125,0,0.0031540393829345703
1412,1024,1024,0,0.004930019378662109,0,0.037032365798950195,0,0.0101318359375,0,0.003736257553100586,0,0.0033500194549560547
1416,1024,1024,0,0.0049474239349365234,0,0.03972125053405762,0,0.009202957153320312,0,0.0037622451782226562,0,0.004041194915771484
1420,1024,1024,0,0.005287647247314453,0,0.03721189498901367,0,0.009269237518310547,0,0.0037741661071777344,0,0.0034134387969970703
1424,1024,1024,0,0.0046961307525634766,0,0.039206743240356445,0,0.009177923202514648,0,0.0037374496459960938,0,0.0034379959106445312
1428,1024,1024,0,0.005890607833862305,0,0.037464141845703125,0,0.012005805969238281,0,0.003751039505004883,0,0.0033957958221435547
1432,1024,1024,0,0.004541635513305664,0,0.03831768035888672,0,0.009325027465820312,0,0.003713846206665039,0,0.0033833980560302734
1436,1024,1024,0,0.004643678665161133,0,0.03767657279968262,0,0.011287212371826172,0,0.0037887096405029297,0,0.003454446792602539
1440,1024,1024,0,0.004479169845581055,0,0.037714242935180664,0,0.009314775466918945,0,0.003797769546508789,0,0.004092693328857422
1444,1024,1024,0,0.005265951156616211,0,0.037909746170043945,0,0.01199793815612793,0,0.003794431686401367,0,0.00344085693359375
1448,1024,1024,0,0.009756326675415039,0,0.03794121742248535,0,0.009352922439575195,0,0.0037903785705566406,0,0.003390789031982422
1452,1024,1024,0,0.0047032833099365234,0,0.04006361961364746,0,0.009405136108398438,0,0.003785848617553711,0,0.0033936500549316406
1456,1024,1024,0,0.004637956619262695,0,0.03809332847595215,0,0.00946187973022461,0,0.0037724971771240234,0,0.0034537315368652344
1460,1024,1024,0,0.004633426666259766,0,0.040897369384765625,0,0.010211944580078125,0,0.0037415027618408203,0,0.003360748291015625
1464,1024,1024,0,0.004760026931762695,0,0.038366079330444336,0,0.009465932846069336,0,0.0037925243377685547,0,0.0034911632537841797
1468,1024,1024,0,0.0049190521240234375,0,0.04042840003967285,0,0.010290145874023438,0,0.0045239925384521484,0,0.003481626510620117
1472,1024,1024,0,0.004953622817993164,0,0.03874778747558594,0,0.011562585830688477,0,0.004046201705932617,0,0.0033783912658691406
1476,1024,1024,0,0.004925251007080078,0,0.03863716125488281,0,0.009500503540039062,0,0.003794431686401367,0,0.0035905838012695312
1480,1024,1024,0,0.005065441131591797,0,0.039577484130859375,0,0.011535406112670898,0,0.004469633102416992,0,0.0033833980560302734
1484,1024,1024,0,0.005166769027709961,0,0.03954482078552246,0,0.010257244110107422,0,0.003727436065673828,0,0.0034093856811523438
1488,1024,1024,0,0.00500178337097168,0,0.03908038139343262,0,0.012033462524414062,0,0.0038650035858154297,0,0.003410816192626953
1492,1024,1024,0,0.004940032958984375,0,0.03887009620666504,0,0.009580850601196289,0,0.0038433074951171875,0,0.003418445587158203
1496,1024,1024,0,0.004977226257324219,0,0.04101705551147461,0,0.014329910278320312,0,0.0037298202514648438,0,0.003603219985961914
1500,1024,1024,0,0.005605220794677734,0,0.03909897804260254,0,0.009636402130126953,0,0.0038230419158935547,0,0.0034210681915283203
1504,1024,1024,0,0.0050389766693115234,0,0.04131746292114258,0,0.010507822036743164,0,0.003818511962890625,0,0.003455638885498047
1508,1024,1024,0,0.005641937255859375,0,0.04012751579284668,0,0.009757041931152344,0,0.0038471221923828125,0,0.004080057144165039
1512,1024,1024,0,0.005507469177246094,0,0.04225420951843262,0,0.009769916534423828,0,0.0038928985595703125,0,0.00410771369934082
1516,1024,1024,0,0.004925251007080078,0,0.03958463668823242,0,0.011579036712646484,0,0.003789186477661133,0,0.003458738327026367
1520,1024,1024,0,0.004907131195068359,0,0.03963971138000488,0,0.009708166122436523,0,0.003865480422973633,0,0.003489255905151367
1524,1024,1024,0,0.005634784698486328,0,0.03986763954162598,0,0.01176905632019043,0,0.003939151763916016,0,0.00345611572265625
1528,1024,1024,0,0.0050945281982421875,0,0.03977608680725098,0,0.009808063507080078,0,0.0038776397705078125,0,0.003553152084350586
1532,1024,1024,0,0.005248546600341797,0,0.0400080680847168,0,0.01176905632019043,0,0.0039055347442626953,0,0.003545999526977539
1536,1024,1024,0,0.00532221794128418,0,0.0406804084777832,0,0.009704351425170898,0,0.0038933753967285156,0,0.0034639835357666016
1540,1024,1024,0,0.005295515060424805,0,0.04700946807861328,0,0.009862661361694336,0,0.0038149356842041016,0,0.0034503936767578125
1544,1024,1024,0,0.005657672882080078,0,0.04036211967468262,0,0.00985574722290039,0,0.003927707672119141,0,0.0035185813903808594
1548,1024,1024,0,0.0053102970123291016,0,0.042755126953125,0,0.009870767593383789,0,0.003916025161743164,0,0.0034902095794677734
1552,1024,1024,0,0.0058324337005615234,0,0.04041433334350586,0,0.00989079475402832,0,0.003941059112548828,0,0.003494739532470703
1556,1024,1024,0,0.005670785903930664,0,0.042925119400024414,0,0.010279178619384766,0,0.003905773162841797,0,0.0034885406494140625
1560,1024,1024,0,0.005655527114868164,0,0.04125189781188965,0,0.012515068054199219,0,0.003838777542114258,0,0.0034835338592529297
1564,1024,1024,0,0.005517244338989258,0,0.04076504707336426,0,0.009963750839233398,0,0.003957271575927734,0,0.0034999847412109375
1568,1024,1024,0,0.0055806636810302734,0,0.04089021682739258,0,0.01233220100402832,0,0.0038957595825195312,0,0.0035409927368164062
1572,1024,1024,0,0.005616188049316406,0,0.040906667709350586,0,0.010021448135375977,0,0.0038993358612060547,0,0.0035276412963867188
1576,1024,1024,0,0.0054166316986083984,0,0.04113030433654785,0,0.012356042861938477,0,0.004361629486083984,0,0.003513813018798828
1580,1024,1024,0,0.0052220821380615234,0,0.041812896728515625,0,0.01064157485961914,0,0.003893613815307617,0,0.003526926040649414
1584,1024,1024,0,0.0053026676177978516,0,0.04348611831665039,0,0.010076522827148438,0,0.003889799118041992,0,0.003568410873413086
1588,1024,1024,0,0.005379438400268555,0,0.04137253761291504,0,0.01017451286315918,0,0.003936052322387695,0,0.00356292724609375
1592,1024,1024,0,0.005174875259399414,0,0.04371333122253418,0,0.013862848281860352,0,0.0038709640502929688,0,0.003573179244995117
1596,1024,1024,0,0.005735874176025391,0,0.04160428047180176,0,0.010197877883911133,0,0.003996849060058594,0,0.0036170482635498047
1600,1024,1024,0,0.0058057308197021484,0,0.044188499450683594,0,0.010986089706420898,0,0.004384756088256836,0,0.003651142120361328
1604,1024,1024,0,0.0052335262298583984,0,0.0417790412902832,0,0.012990951538085938,0,0.003771543502807617,0,0.004086017608642578
1608,1024,1024,0,0.005386829376220703,0,0.04185652732849121,0,0.010988235473632812,0,0.0039403438568115234,0,0.0036516189575195312
1612,1024,1024,0,0.0053141117095947266,0,0.042972564697265625,0,0.01331639289855957,0,0.003827333450317383,0,0.0036296844482421875
1616,1024,1024,0,0.0053043365478515625,0,0.042115211486816406,0,0.011181831359863281,0,0.003993034362792969,0,0.0036468505859375
1620,1024,1024,0,0.005434989929199219,0,0.04230380058288574,0,0.014046430587768555,0,0.00401616096496582,0,0.003651142120361328
1624,1024,1024,0,0.00547027587890625,0,0.042192697525024414,0,0.010316610336303711,0,0.003974437713623047,0,0.003554821014404297
1628,1024,1024,0,0.0056304931640625,0,0.044646501541137695,0,0.010313034057617188,0,0.003917217254638672,0,0.0035495758056640625
1632,1024,1024,0,0.00557398796081543,0,0.042342185974121094,0,0.010461091995239258,0,0.0040132999420166016,0,0.003638029098510742
1636,1024,1024,0,0.005727291107177734,0,0.04495859146118164,0,0.01038050651550293,0,0.0039365291595458984,0,0.003634214401245117
1640,1024,1024,0,0.005650997161865234,0,0.04278755187988281,0,0.010434150695800781,0,0.0040395259857177734,0,0.003639698028564453
1644,1024,1024,0,0.005722522735595703,0,0.04523468017578125,0,0.010874748229980469,0,0.003948211669921875,0,0.003657102584838867
1648,1024,1024,0,0.005679607391357422,0,0.042896270751953125,0,0.012671947479248047,0,0.003935337066650391,0,0.0036339759826660156
1652,1024,1024,0,0.00588226318359375,0,0.04303097724914551,0,0.010880231857299805,0,0.003976583480834961,0,0.0037298202514648438
1656,1024,1024,0,0.005738258361816406,0,0.04302167892456055,0,0.012847661972045898,0,0.003989219665527344,0,0.0036394596099853516
1660,1024,1024,0,0.005829811096191406,0,0.04310131072998047,0,0.010614633560180664,0,0.004007577896118164,0,0.0038576126098632812
1664,1024,1024,0,0.005686759948730469,0,0.04334712028503418,0,0.012978315353393555,0,0.0042650699615478516,0,0.0036668777465820312
